seqnames start end ATAC A1A B155 pcJN pFR CTCF K27ac K27m3 K4m K4m3 RNA index
chr1 42162391 42162990 0.0855296063613686 0 0 0.103438007331925 0.121441652737077 0.0588233132451015 0.143077908967418 0.116360311598084 0.054031307936261 0 0 546
chr1 42176249 42176848 0.0553951523143887 0 0.204464838380731 0.125859766465754 0.147150215729107 0.254731230034518 0.0531041929238531 0 0.054031307936261 0 2.8267461383235 547
chr1 42380493 42381092 0.58470541591363 0.116423096383042 0.114155770573751 0.0547914845897062 0.0649519054279608 0.254731230034518 0.0531041929238531 0 0.102077822641612 1.27162789036492 2.37925976957609 548
chr1 42430030 42430629 0.00586848712752858 0.0809733511013154 0.0608179156180968 0.103438007331925 0.0649519054279608 0 0.0531041929238531 0.062065411915741 0.102077822641612 0 0.727446215965291 549
chr1 42456244 42456843 0.58470541591363 0.0809733511013154 0.44774858035477 0.223321461272651 0.0649519054279608 0.236848008404405 0.718268286294782 0 0 1.5490351581893 2.79063031775615 550
chr1 42462987 42463586 1.12512978415296 0.808312949235042 0.594525139136006 0.632903505455916 0.600365111395342 0.449183626896133 0.678695884529348 0 0.203078327731656 1.40008532751017 1.12327417160835 551
chr1 42658124 42658723 0.888413152272648 0.208142138435908 0.44774858035477 0.0547914845897062 0.121441652737077 0.7731711243369 0.586753789812191 0 0.054031307936261 1.51607770241388 2.41446098202292 552
chr1 42682119 42682718 1.00203251187649 0.651700470055332 0.491984669529413 0.417237459792631 0.359941672373892 0.557608244822118 0.859932275915187 0 0.054031307936261 1.53420258169578 4.01261844410027 553
chr1 42732794 42733393 0.131526920374477 0.149196011270662 0.114155770573751 0.103438007331925 0.0336890364203525 0.110621355410874 0 0 0 0 0.1923189663511 554
chr1 42746075 42746674 0.118231979117123 0.0809733511013154 0.183586691849227 0 0.0941146023143348 0.198708484588936 0.143077908967418 0 0 0 2.747220315796 555
chr1 42766950 42767549 1.21086672801645 0.953930670582309 0.541609194257403 0.671894523564345 0.417172649517775 0.614740124815162 0.336581799473271 0 0 1.69238507072899 1.49644068080995 556
chr1 42784692 42785291 0.0998473533320906 0 0 0.167503421081911 0 0 0.143077908967418 0 0 0 0.312853691651032 557
chr1 42806753 42807352 0.0285801580779684 0.0809733511013154 0.0608179156180968 0 0.0649519054279608 0.110621355410874 0.18192072550849 0.062065411915741 0 0 1.87343625642226 558
chr1 42816823 42817422 0.652857212100315 0.982651978543034 0.459237139382306 0.167503421081911 0.275831505121025 0.591169270519608 0.728942724182305 0 0.0278552969057357 1.39154022602004 1.95853918568547 559
chr1 42846314 42846913 1.05770413153403 0.651700470055332 0.423819091965404 0.302869673779599 0.147150215729107 0.491806967572398 0.295678133217496 0 0.284965545457342 1.42589435297335 1.89776802457409 560
chr1 42925054 42925653 0.0757151723051736 0 0.0608179156180968 0.0797953383715889 0.121441652737077 0.156894571811273 0.250518561332781 0 0.220737620171894 0.659548271910883 2.58875283092642 561
chr1 43147605 43148204 0.716316423894834 0.512496285699052 0.22438542400497 0.223321461272651 0.171421902075262 0.0588233132451015 0.143077908967418 0.186870484638199 0.0278552969057357 0.795483760055778 0.40709970071555 562
chr1 43163885 43164484 0.00586848712752858 0.0809733511013154 0.114155770573751 0.1471805438154 0.121441652737077 0.218196917649892 0.0531041929238531 0 0 0.0568469415448136 3.18610118724688 563
chr1 43172031 43172630 0.698943077243392 0.512496285699052 0.279189276863074 0.240439662459235 0.275831505121025 0.348869273711534 0.601141573814533 0.0321405723224656 0.054031307936261 1.49522647864664 0.926620548164028 564
chr1 43269684 43270283 0.0757151723051736 0 0.204464838380731 0.125859766465754 0 0.110621355410874 0.0531041929238531 0.062065411915741 0.0787184759555601 0.0568469415448136 0 565
chr1 43281578 43282177 0.122708891309164 0.208142138435908 0.0608179156180968 0 0.0941146023143348 0.110621355410874 0 0.062065411915741 0 0 0 566
chr1 43300683 43301282 0.0855296063613686 0.260035593008731 0.0314726542919974 0.103438007331925 0 0.178304564872613 0.100417074176612 0.116360311598084 0.145334724131592 0.0293529295049579 0 567
chr1 43337519 43338118 0.127140123867281 0.0809733511013154 0.204464838380731 0.223321461272651 0.311452928445446 0.0588233132451015 0 0.116360311598084 0.054031307936261 0 0.619676973199647 568
chr1 43358682 43359281 1.24645180052609 0.847966676619936 0.602749971165464 0.27277561194034 0.171421902075262 0.671976793026676 0.734182741210481 0 0.0787184759555601 1.62516114193158 3.42087564479007 569
chr1 43363102 43363701 0.58470541591363 0.149196011270662 0.204464838380731 0.0547914845897062 0.256861765503066 0.134373802892045 0.361854329465257 0 0.702489989358566 0 2.89545187690797 570
chr1 43383618 43384217 0.0806502931096867 0 0.161653644096701 0.0547914845897062 0.171421902075262 0.178304564872613 0.100417074176612 0 0.054031307936261 0.107106812458015 2.55484893799341 571
chr1 43389600 43390199 0.883805608342404 0.421554572419877 0.243432209154079 0.240439662459235 0.171421902075262 0.304346169804503 0.690375078819755 0.062065411915741 0.102077822641612 1.60149177974355 2.46472724170171 572
chr1 43450690 43451289 0.262419525104656 0.234863619241374 0.0883051647379793 0.0547914845897062 0.0649519054279608 0.0304067762693629 0.100417074176612 0 0.0278552969057357 0.0827035286039524 0 573
chr1 43530584 43531183 0.357708116583874 0.116423096383042 0.0608179156180968 0.125859766465754 0.0941146023143348 0.376202718679483 0.0531041929238531 0 0.220737620171894 0.928491611826201 2.86291125500716 574
chr1 43649850 43650449 1.36476668202551 1.43676197331423 0.910629740169475 1.09209927855072 0.772340046474275 0.956653378012745 0.744477616838882 0.141157427764739 0.102077822641612 1.58522716292652 2.31907861270434 575
chr1 43707237 43707836 0.995514979286137 0.498601364769116 0.296021167521749 0.344429609614839 0 0.437839314667175 0.707324858176575 0 0.054031307936261 1.38156449186974 1.69258210600963 576
chr1 43933502 43934101 0.165110425231571 0 0.0314726542919974 0.125859766465754 0 0.0854939388721562 0.0531041929238531 0 0.054031307936261 0 0.300199388051409 577
chr1 43946651 43947250 0.922204718963199 0.895767192656692 0.435949424521881 0.479572431183133 0.275831505121025 0.808835961089271 0.76919485452198 0.062065411915741 0 1.61422628228955 2.60935864776291 578
chr1 43969711 43970310 1.10842294155115 0.68968969890796 0.371596086531597 0.302869673779599 0.194408599810718 0.734314075989924 0.336581799473271 0 0.102077822641612 1.41552088186841 2.73912161487619 579
chr1 43974661 43975260 0.907103267931558 0.610067926788288 0.342923804312931 0.498510421124856 0.294007218802137 0.574712864453348 0.523903772547755 0 0.102077822641612 1.46921947465175 2.83069430354648 580
chr1 43978911 43979510 0.235788945454939 0.0423711136353327 0 0.0547914845897062 0.0649519054279608 0.0854939388721562 0.100417074176612 0 0.203078327731656 1.02158907954593 2.84582471017017 581
chr1 43991300 43991899 0.810834465743521 0.599004866241584 0.342923804312931 0.1471805438154 0.256861765503066 0.348869273711534 0.666694844659528 0 0.184670709083267 1.40249523650969 2.00348099952158 582
chr1 43996184 43996783 0.144426927234191 0.234863619241374 0 0.125859766465754 0.194408599810718 0.178304564872613 0.18192072550849 0.062065411915741 0.402010193017237 0.0568469415448136 1.63351827326119 583
chr1 44118522 44119121 0.0395055691886582 0 0.0314726542919974 0 0.171421902075262 0.0588233132451015 0.0273633500212209 0.208040470312885 0 0.0293529295049579 0.476013424510928 584
chr1 44137522 44138121 0.0340771985472788 0.149196011270662 0.0608179156180968 0.0547914845897062 0.0336890364203525 0.0588233132451015 0.0774046097938808 0.0900607939927046 0 0 0 585
chr1 44213172 44213771 0.507519905362926 0.327826698560318 0.204464838380731 0.205500741884068 0.216239554496484 0.591169270519608 0.373961505668526 0 0.184670709083267 1.35691267203268 2.65035274638679 586
chr1 44220771 44221370 0.161051600819028 0 0.0608179156180968 0.223321461272651 0.0649519054279608 0.110621355410874 0.0774046097938808 0.062065411915741 0.145334724131592 0 2.74518252157831 587
chr1 44404956 44405555 0.617274049199702 0.306384277020849 0.279189276863074 0.205500741884068 0.171421902075262 0.348869273711534 0.309745112517282 0 0.102077822641612 1.34058885554531 2.63308507452008 588
chr1 44652948 44653547 0.561011890675857 0.0809733511013154 0 0.125859766465754 0.194408599810718 1.22180792401622 0.162933429876181 0.062065411915741 0.124244613916088 0.0568469415448136 1.99078787045592 589
chr1 44674415 44675014 1.28551005159673 1.25555952714451 0.641687239280674 1.21474585592116 0.68042707733702 0.893051223353465 0.586753789812191 0 0.284965545457342 1.44809695300393 0.712798892591522 590
chr1 44739538 44740137 0.888413152272648 0.587651483923754 0.44774858035477 0.542527914242837 0.430375021673767 0.511646773092025 0.648046620342869 0 0.145334724131592 1.47536024419694 3.08873528427061 591
chr1 44775241 44775840 0.755380087775259 0.260035593008731 0.279189276863074 0.125859766465754 0.216239554496484 0.319699293893277 0.734182741210481 0 0.054031307936261 1.60452196391248 3.74711636133577 592
chr1 44783286 44783885 0.180975846984582 0.149196011270662 0.0608179156180968 0.103438007331925 0.121441652737077 0.110621355410874 0.0531041929238531 0 0.520932660931091 0.192955301870826 0 593
chr1 44800078 44800677 0.866478740998894 1.2195085573267 0.670504682256531 0.957508637859958 0.523634628084872 1.26151504331921 0.373961505668526 0.062065411915741 0.145334724131592 1.37006135131479 1.56675247072354 594
chr1 44805594 44806193 0.0806502931096867 0.149196011270662 0.0608179156180968 0.186917365811674 0.0941146023143348 0.0588233132451015 0.100417074176612 0 0.284965545457342 0.0568469415448136 0.175537697193034 595
chr1 44808224 44808823 0.203737635254308 0.149196011270662 0.204464838380731 0.0797953383715889 0.0336890364203525 0.178304564872613 0.281140677023327 0 0.858936420581066 0.0568469415448136 0.805774644498528 596
chr1 44821639 44822238 0.118231979117123 0.208142138435908 0.161653644096701 0.0797953383715889 0.121441652737077 0 0.143077908967418 0 0.313835595833156 0 0.909789995902103 597
chr1 44850223 44850822 0.0605648881289026 0.0809733511013154 0.138553726776357 0.103438007331925 0 0.0588233132451015 0.100417074176612 0.062065411915741 0.145334724131592 0.0568469415448136 2.57946806418765 598
chr1 45002249 45002848 0.104516814400332 0.0809733511013154 0.161653644096701 0.186917365811674 0.171421902075262 0.0588233132451015 0.0531041929238531 0 0.145334724131592 0 2.50489720092963 599
chr1 45011955 45012554 0.640866863737574 0.421554572419877 0.44774858035477 0.223321461272651 0.311452928445446 0.722541789689883 0.469970681183274 0.062065411915741 0.124244613916088 1.39887533965015 2.71863256443656 600
chr1 45016100 45016699 0.0553951523143887 0 0.204464838380731 0.0797953383715889 0.0649519054279608 0.0304067762693629 0 0.062065411915741 0 0.0568469415448136 2.02921684922308 601
chr1 45326596 45327195 0.427054196591784 0.208142138435908 0.261678640533779 0.205500741884068 0 0.0304067762693629 0.336581799473271 0 0.220737620171894 0.921271226732448 1.54806309326089 602
chr1 45328943 45329542 0.0998473533320906 0.283828169543113 0.0608179156180968 0.0547914845897062 0.0941146023143348 0.0588233132451015 0.0531041929238531 0 0.465528583361987 0.0568469415448136 1.12519966874349 603
chr1 45339871 45340470 1.01249091601755 0.564015911167307 0.577592893663817 0.256908639687 0.403556313515867 0.685180823241497 0.941462236308347 0 0.145334724131592 1.5368575482467 2.33601376828391 604
chr1 45343584 45344183 0.0757151723051736 0.0809733511013154 0.0608179156180968 0.0547914845897062 0.0649519054279608 0.0588233132451015 0.0531041929238531 0 0 0.0568469415448136 1.39291576285449 605
chr1 45493567 45494166 0.131526920374477 0 0.204464838380731 0.103438007331925 0.0941146023143348 0.304346169804503 0 0 0 0.152148858405413 1.70002973327102 606
chr1 45500001 45500600 1.15008683418661 0.847966676619936 0.44774858035477 0.781213784137731 0.490963641689436 0.734314075989924 0.41926825974505 0 0.184670709083267 1.45666962942376 2.31860148291466 607
chr1 45510752 45511351 0.169131373484358 0.0809733511013154 0.296021167521749 0.186917365811674 0.0649519054279608 0.334528137816285 0.349401871396483 0 0.145334724131592 0.0568469415448136 3.46263113339682 608
chr1 45550527 45551126 0.858368740449896 0.620856157359622 0.327845072019776 0.498510421124856 0.294007218802137 0.710442329430886 0.548550329131814 0.062065411915741 0.353835478091227 1.49230351118695 2.74883192290361 609
chr1 45583742 45584341 0.756416243309887 0.610067926788288 0.385252259773016 0.382357496883379 0.328224616253348 0.401915529172578 0.601141573814533 0 0.102077822641612 1.61790156301233 3.41380181163882 610
chr1 45619745 45620344 0.156954787922814 0.0809733511013154 0.0608179156180968 0.205500741884068 0.121441652737077 0.0304067762693629 0.349401871396483 0.062065411915741 0.184670709083267 0 1.0581959850177 611
chr1 45627005 45627604 0.135869531088847 0.149196011270662 0.161653644096701 0.1471805438154 0.0649519054279608 0.134373802892045 0.100417074176612 0 0 0 3.08090350129408 612
chr1 45687882 45688481 0.621531468340076 0.484245727155096 0.204464838380731 0.223321461272651 0.294007218802137 0.591169270519608 0.875256362549906 0 0.299640639103322 1.3555760242956 2.30303047153055 613
chr1 45698412 45699011 0.0605648881289026 0.179668391622079 0.138553726776357 0.103438007331925 0.121441652737077 0.110621355410874 0 0 0.054031307936261 0 2.32350610931751 614
chr1 45803313 45803912 0.717450804255323 0.438095959002364 0 0.205500741884068 0.294007218802137 0.288428988962075 0.234358063636913 0 0.102077822641612 1.18368258323034 3.01419461190875 615
chr1 46039841 46040440 0.0757151723051736 0.149196011270662 0.114155770573751 0.103438007331925 0.0941146023143348 0.0854939388721562 0.217572636514668 0 0.184670709083267 0 2.46902034875083 616
chr1 46174788 46175387 0.259178496688909 0.0809733511013154 0.0608179156180968 0.256908639687 0.147150215729107 0.156894571811273 0.143077908967418 0 0.735450383914376 0 1.52625011238479 617
chr1 46175187 46175786 0.173115434744068 0.149196011270662 0.114155770573751 0.125859766465754 0.121441652737077 0.110621355410874 0.250518561332781 0 0.6605809124273 0 0 618
chr1 46188384 46188983 0.122708891309164 0.149196011270662 0.114155770573751 0.1471805438154 0 0.218196917649892 0.217572636514668 0 0.102077822641612 0 3.06104345907803 619
chr1 46203035 46203634 0.375488032071364 0.0809733511013154 0.114155770573751 0.0797953383715889 0.0941146023143348 0.110621355410874 0.143077908967418 0.062065411915741 0.327581644795025 1.14631102122636 0.883787408160073 620
chr1 46247464 46248063 0.861631175464851 0.724620709973599 0.385252259773016 0.302869673779599 0.467732383324906 0.348869273711534 0.295678133217496 0 0.102077822641612 1.3029648042727 2.42164524788847 621
chr1 46277163 46277762 0.214686520211455 0.0809733511013154 0.114155770573751 0.0797953383715889 0.147150215729107 0.0588233132451015 0.143077908967418 0 0.054031307936261 0.0568469415448136 2.87467387205688 622
chr1 46303399 46303998 0.827849833112104 0.756950876663215 0.568872601424085 0.781213784137731 0.657919755625932 0.671976793026676 1.24990000165852 0.062065411915741 0.145334724131592 1.59844030456137 3.34156333078245 623
chr1 46340508 46341107 1.0221420466499 0.958851406591737 0.512520304345051 0.902666886709793 0.502129293997647 0.996528308116105 0.540489646097358 0.062065411915741 0.054031307936261 1.49909295737633 2.39193329836145 624
chr1 46394018 46394617 0.556114265704586 0.0809733511013154 0.22438542400497 0.1471805438154 0.311452928445446 0.218196917649892 0.18192072550849 0 0.102077822641612 1.163319434175 2.21944757183257 625
chr1 46489537 46490136 0.610083914991127 0.0809733511013154 0.243432209154079 0.0797953383715889 0.171421902075262 0.236848008404405 0 0.566847432931124 0.254037837952306 0.89886115150379 0.417024203339727 626
chr1 46531867 46532466 0.249308201652171 0.0809733511013154 0.161653644096701 0.0282591642487347 0 0.0304067762693629 0 0.116360311598084 0 0.0827035286039524 0 627
chr1 46545342 46545941 0.070723694887702 0.116423096383042 0 0.186917365811674 0 0.110621355410874 0 0.062065411915741 0.054031307936261 0.0568469415448136 0 628
chr1 46557108 46557707 0.0340771985472788 0.179668391622079 0.0883051647379793 0.0547914845897062 0.0649519054279608 0.254731230034518 0.100417074176612 0.062065411915741 0 0.0568469415448136 2.4149975213202 629
chr1 46607420 46608019 0.0806502931096867 0.0809733511013154 0.114155770573751 0.125859766465754 0 0 0.0273633500212209 0 0 0 1.86810737676217 630
chr1 46632438 46633037 0.0757151723051736 0.0809733511013154 0.114155770573751 0.186917365811674 0.0336890364203525 0 0.0273633500212209 0 0.145334724131592 0 2.70502760574873 631
chr1 46671555 46672154 0.0903547088587498 0.0809733511013154 0.138553726776357 0.186917365811674 0 0.178304564872613 0.200112281475951 0 0.054031307936261 0 0 632
chr1 46674860 46675459 0.017372749754442 0.0809733511013154 0.114155770573751 0.103438007331925 0.194408599810718 0 0.162933429876181 0 0.054031307936261 0.0568469415448136 3.07370467375204 633
chr1 46798747 46799346 0.0230126052263797 0.0809733511013154 0.0608179156180968 0.103438007331925 0.0649519054279608 0.0588233132451015 0.100417074176612 0.283700053576663 0 0 0 634
chr1 46928889 46929488 0.0605648881289026 0.149196011270662 0.114155770573751 0.167503421081911 0.0649519054279608 0.134373802892045 0.0531041929238531 0.453857814534987 0 0 0 635
chr1 47023370 47023969 0.131526920374477 0.149196011270662 0.161653644096701 0.0547914845897062 0.0336890364203525 0.0588233132451015 0 0.362827285272878 0.0787184759555601 0.107106812458015 0 636
chr1 47066932 47067531 0.0340771985472788 0 0.0608179156180968 0.0282591642487347 0.121441652737077 0.178304564872613 0.0531041929238531 0.300721102462798 0 0 0 637
chr1 47137142 47137741 0.0903547088587498 0 0.138553726776357 0.103438007331925 0.0941146023143348 0 0.0774046097938808 0.247515912282776 0 0 0 638
chr1 47183283 47183882 0.127140123867281 0.0809733511013154 0.161653644096701 0.103438007331925 0.147150215729107 0.110621355410874 0.0774046097938808 0.062065411915741 0.0787184759555601 0 0 639
chr1 47215992 47216591 0.0656738078962288 0.0809733511013154 0.161653644096701 0.0547914845897062 0.121441652737077 0.0854939388721562 0 0.0321405723224656 0.054031307936261 0 0.417024203339727 640
chr1 47249840 47250439 0.0285801580779684 0.0423711136353327 0.0608179156180968 0.1471805438154 0.0649519054279608 0 0.143077908967418 0 0 0 2.85896292981831 641
chr1 47333491 47334090 0.726416654870432 0.539019611733031 0.22438542400497 0.186917365811674 0.0649519054279608 0.156894571811273 0.450393849024551 0 0.054031307936261 1.43602581477138 2.97644976172227 642
chr1 47415986 47416585 0.196282326798511 0 0 0.0547914845897062 0 0.134373802892045 0.0531041929238531 0.062065411915741 0 0.280808658366115 0.858124937578827 643
chr1 47437745 47438344 0.931987955889741 0.741086173884086 0.470429603041053 0.1471805438154 0.256861765503066 1.70668450506032 0.336581799473271 0 0.145334724131592 1.38782746003809 1.74646446029794 644
chr1 47760229 47760828 0.0553951523143887 0.149196011270662 0.114155770573751 0.103438007331925 0.0649519054279608 0.110621355410874 0.122270940044803 0.377060251229215 0 0 0 645
chr1 48222417 48223016 0.0285801580779684 0 0.161653644096701 0 0.0336890364203525 0 0.162933429876181 0.247515912282776 0 0 0.175537697193034 646
chr1 48295074 48295673 0 0.116423096383042 0.204464838380731 0.125859766465754 0.121441652737077 0.0588233132451015 0.200112281475951 0.116360311598084 0.054031307936261 0 2.07790250655613 647
chr1 48532555 48533154 0 0.0809733511013154 0 0.0547914845897062 0.121441652737077 0 0 0.247515912282776 0 0 0 648
chr1 48727220 48727819 0.0230126052263797 0.116423096383042 0.183586691849227 0.103438007331925 0.0649519054279608 0.156894571811273 0 0.186870484638199 0 0.0568469415448136 0 649
chr1 50108621 50109220 0.0501627481758077 0.0809733511013154 0.114155770573751 0.167503421081911 0.0649519054279608 0 0 0.317099719810898 0.054031307936261 0.0568469415448136 0 650
chr1 50417251 50417850 0.0553951523143887 0.149196011270662 0.204464838380731 0.186917365811674 0.0336890364203525 0 0.100417074176612 0.300721102462798 0 0 0 651
chr1 50436729 50437328 0.0806502931096867 0.149196011270662 0.0608179156180968 0.103438007331925 0.216239554496484 0 0.100417074176612 0.208040470312885 0.054031307936261 0 2.87832375121443 652
chr1 50969946 50970545 0.628537075838351 0.208142138435908 0.502373854187268 0.317168769862248 0.3749718493614 0.460237634348182 0.819076488487893 0 0 1.69911503447429 2.92866433088985 653
chr1 51101929 51102528 0.0553951523143887 0.234863619241374 0.161653644096701 0.103438007331925 0.0336890364203525 0 0.0531041929238531 0.377060251229215 0.054031307936261 0 0 654
chr1 51235974 51236573 0.729731595287035 0.438095959002364 0.161653644096701 0.344429609614839 0.0649519054279608 0.319699293893277 0.515367754767017 0 0.184670709083267 1.40608691523025 2.95967956927537 655
chr1 51286959 51287558 0.017372749754442 0.149196011270662 0.138553726776357 0 0 0.0588233132451015 0.143077908967418 0 0 0.0568469415448136 1.49969732359526 656
chr1 51353964 51354563 0.0806502931096867 0.149196011270662 0.114155770573751 0.103438007331925 0.0941146023143348 0.0588233132451015 0.0774046097938808 0 0.102077822641612 0 2.78559045980142 657
chr1 51616793 51617392 0.847593633085053 0.707506304565811 0.512520304345051 0.909913159104334 0.430375021673767 0.38924939000955 0.532276519620718 0 0.237706819278429 1.34882648205352 3.09899979852868 658
chr1 51788911 51789510 0.104516814400332 0.208142138435908 0.138553726776357 0.0547914845897062 0 0.0588233132451015 0.295678133217496 0.062065411915741 0.220737620171894 0 3.31826280201586 659
chr1 51907657 51908256 0.0806502931096867 0 0.0608179156180968 0.256908639687 0.121441652737077 0.134373802892045 0 0.538830012558148 0 0.0827035286039524 1.39498523335149 660
chr1 52019832 52020431 0.0501627481758077 0 0.114155770573751 0 0.0941146023143348 0.0588233132451015 0.0531041929238531 0 0 0 2.14628333708234 661
chr1 52031804 52032403 0.118231979117123 0.0809733511013154 0.114155770573751 0 0.0336890364203525 0.0588233132451015 0.18192072550849 0 0.366389333125779 0.841580941707757 1.63198941037652 662
chr1 52055996 52056595 0.900467086825485 0.551697572841877 0.470429603041053 0.382357496883379 0.216239554496484 0.288428988962075 1.09954252869533 0 0 1.56668491652102 2.84496701961022 663
chr1 52141790 52142389 0.635430462047282 0.283828169543113 0.161653644096701 0.205500741884068 0.0649519054279608 1.03595737552581 0.635153879465009 0.062065411915741 0.102077822641612 1.35957368887235 2.4921721279184 664
chr1 52350298 52350897 0.14864305958639 0.149196011270662 0 0.0547914845897062 0.0649519054279608 0 0.18192072550849 0 0.184670709083267 0 2.7788893000032 665
chr1 52372530 52373129 0.0501627481758077 0.0809733511013154 0.183586691849227 0.186917365811674 0 0.0588233132451015 0.100417074176612 0.116360311598084 0.054031307936261 0 2.4385002128153 666
chr1 52404303 52404902 0.891458285095088 0.348260068033653 0.161653644096701 0.566945149028086 0.3749718493614 0.710442329430886 0.654351765051951 0.116360311598084 0 1.65573278077638 2.67880882176746 667
chr1 52422976 52423575 0.0285801580779684 0.0809733511013154 0.138553726776357 0.0547914845897062 0.171421902075262 0.198708484588936 0.217572636514668 0 0 0 2.93766831835648 668
chr1 52602072 52602671 0.305422312750436 0.0809733511013154 0.114155770573751 0.0282591642487347 0 0.0854939388721562 0.18192072550849 0.116360311598084 0.237706819278429 0.80983367139464 1.84761582129905 669
chr1 52632869 52633468 0.415861073393341 0.116423096383042 0.0883051647379793 0.0282591642487347 0.171421902075262 0 0 0.228226554801827 0.0787184759555601 0.392415537742349 0 670
chr1 52684150 52684749 0.0998473533320906 0.0809733511013154 0.161653644096701 0.256908639687 0.0649519054279608 0.156894571811273 0.0774046097938808 0 0.054031307936261 0.0568469415448136 2.76447777044298 671
chr1 52726154 52726753 0.647569754820437 0.438095959002364 0.44774858035477 0.223321461272651 0.216239554496484 0.271906861927548 0.440265030673328 0.062065411915741 0.254037837952306 1.41668543203 2.68763430623528 672
chr1 52842461 52843060 0.394955730187991 0.454030366004262 0.161653644096701 0 0.121441652737077 0.566245346573434 0.18192072550849 0 0 0.646038883294053 0.980440808963815 673
chr1 52895611 52896210 0.122708891309164 0.149196011270662 0.138553726776357 0.186917365811674 0.0649519054279608 0.0304067762693629 0 0 0.203078327731656 0 2.55455442596579 674
chr1 52926977 52927576 0.67213389364233 0.260035593008731 0.204464838380731 0.0282591642487347 0 0.288428988962075 0.690375078819755 0 0.284965545457342 1.45240444321755 3.1226719973872 675
chr1 53061914 53062513 0.0806502931096867 0 0.0608179156180968 0 0.0649519054279608 0.156894571811273 0.100417074176612 0.062065411915741 0.145334724131592 0 0.312853691651032 676
chr1 53086884 53087483 0.156954787922814 0.116423096383042 0.0608179156180968 0.0547914845897062 0.0649519054279608 0.134373802892045 0.162933429876181 0.116360311598084 0.713756750369031 0 0.607192784725737 677
chr1 53196525 53197124 0.826089711061481 0.306384277020849 0 0.103438007331925 0.121441652737077 0.437839314667175 0.385738507751586 0 0.145334724131592 1.39766023292823 2.12734132984058 678
chr1 53213800 53214399 0.0340771985472788 0.149196011270662 0.161653644096701 0.103438007331925 0.0336890364203525 0.0854939388721562 0.100417074176612 0 0.054031307936261 0 2.49020699250594 679
chr1 53226601 53227200 0.017372749754442 0.0809733511013154 0.161653644096701 0.0547914845897062 0.0649519054279608 0.156894571811273 0.100417074176612 0 0 0.152148858405413 2.63057930279919 680
chr1 53242065 53242664 0.0448669258418367 0.0809733511013154 0.114155770573751 0.103438007331925 0 0.110621355410874 0 0.116360311598084 0.0278552969057357 0.152148858405413 2.37259880844435 681
chr1 53459100 53459699 0.0553951523143887 0 0.114155770573751 0.1471805438154 0.0336890364203525 0 0.0774046097938808 0.062065411915741 0.054031307936261 0.0568469415448136 0 682
chr1 53505940 53506539 0.161051600819028 0.0809733511013154 0.0608179156180968 0.103438007331925 0.256861765503066 0 0.100417074176612 0.116360311598084 0.102077822641612 0 1.80926239765349 683
chr1 53765179 53765778 0.0395055691886582 0.208142138435908 0 0.125859766465754 0.0941146023143348 0.236848008404405 0.0774046097938808 0 0.054031307936261 0.0568469415448136 3.1455341254741 684
chr1 53851434 53852033 0.0448669258418367 0.0809733511013154 0.204464838380731 0.103438007331925 0.0336890364203525 0 0.100417074176612 0 0 0 2.17502392259758 685
chr1 53893888 53894487 0.135869531088847 0.0809733511013154 0 0 0.121441652737077 0.110621355410874 0.18192072550849 0.0900607939927046 0.220737620171894 0 0.40709970071555 686
chr1 53921262 53921861 0.017372749754442 0.179668391622079 0.161653644096701 0.0547914845897062 0 0.110621355410874 0.0273633500212209 0 0.102077822641612 0.0568469415448136 2.39710799126012 687
chr1 53946051 53946650 0.755380087775259 0.953930670582309 0.423819091965404 0.317168769862248 0.275831505121025 0.740082281641834 0.373961505668526 0 0.054031307936261 1.55499886908083 2.6436017891562 688
chr1 54006999 54007598 0.118231979117123 0.208142138435908 0.0608179156180968 0 0.0336890364203525 0.110621355410874 0 0.116360311598084 0.054031307936261 0.107106812458015 0 689
chr1 54026382 54026981 0 0.208142138435908 0.0608179156180968 0 0.171421902075262 0.0588233132451015 0.0531041929238531 0 0 0.0568469415448136 2.70408214347831 690
chr1 54053309 54053908 1.23628527744803 1.05107916874039 0.44774858035477 0.652836927963277 0.256861765503066 0.511646773092025 0.440265030673328 0.062065411915741 0 1.478399094033 2.14479445021259 691
chr1 54132388 54132987 0.140169148581334 0 0.138553726776357 0.125859766465754 0.121441652737077 0.271906861927548 0.0531041929238531 0.062065411915741 0.102077822641612 0 0 692
chr1 54169352 54169951 0.070723694887702 0 0.161653644096701 0.1471805438154 0.171421902075262 0.0588233132451015 0.100417074176612 0.116360311598084 0.054031307936261 0 2.19795617570222 693
chr1 54199868 54200467 0.95421210776152 0.348260068033653 0.327845072019776 0.186917365811674 0.344372621906474 0.591169270519608 0.217572636514668 0 0.124244613916088 1.68050774638014 3.07063371789942 694
chr1 54547929 54548528 0.070723694887702 0 0.0608179156180968 0.103438007331925 0.0649519054279608 0.110621355410874 0 0 0.145334724131592 0 0.985770496768063 695
chr1 54608882 54609481 0.0395055691886582 0 0.0883051647379793 0.1471805438154 0.0649519054279608 0 0.122270940044803 0.0900607939927046 0 0 0.300199388051409 696
chr1 54641487 54642086 0.0340771985472788 0.179668391622079 0.0608179156180968 0.0797953383715889 0.0649519054279608 0.0588233132451015 0 0.300721102462798 0.102077822641612 0.0568469415448136 0 697
